position,company,location,salary,summary
Data Scientist,Womply,"San Francisco, CA",,"Our team is comprised of Data Scientists, Engineers, and Analysts that use Womply’s vast and growing data to drive better decision-making...."
Data Scientist,Databricks,"San Francisco, CA",,"As a data scientist in the data team you will use Databricks to process and analyze Databricks customer usage data, and define correct user engagement metrics..."
Data Scientist,Thumbtack,"San Francisco, CA",,"We're looking for data scientists with deep expertise in statistics, machine learning, optimization, and/or building data products...."
Data Scientist,"Grammarly, Inc.","San Francisco, CA",,"By month three, you will take over management of current data scientists and independently work on medium- to high-complexity data projects (including A/B tests..."
DATA SCIENTIST,Ultimate Software,"San Francisco, CA",,Work with other data scientists and engineers to develop the core predictive analytics and other statistical functionality of our enterprise software platform....
Data Scientist,Eaze,"San Francisco, CA",,"As a Data Scientist at Eaze, you'll report to the Director of Analytics and work as the primary stakeholder and lead in the department's proactive data research..."
Data Scientist,ThirdLove,"San Francisco, CA",,We’re seeking an experienced Data Scientist who can unlock the power of customer data to drive innovation and testing in our size/style recommendation...
Data Scientist,Supercell,"San Francisco, CA 94104 (Financial District area)",,"Our data scientists are not secluded Ivory Tower wizards, but collaborative problem-solvers. Above all, data scientists at Supercell enjoy partnering with..."
Data Scientist,Lending Club,"San Francisco, CA 94105 (Financial District area)",,"We are looking for a Data Scientist to join our innovative risk data science team. As a successful Data Scientist, you should have critical thinking, highly..."
Research Analyst,Nielsen,"San Francisco, CA",,"Develop solid understanding of Nielsen’s core Service Quality products, including data collection, processing and QC, tools for accessing the data, and how the..."
"Postdoctoral Fellowship, Data Institute",University of San Francisco,"San Francisco, CA 94117 (Haight-Ashbury area)",,"Postdoctoral Fellowship, Data Institute. The Data Institute was founded in the summer of 2016 and serves to advance multidisciplinary research in data science,..."
Senior Data Scientist,FuelX,"San Francisco, CA",,Lead data team. Experience with cloud data solution. Quickly prototype and iterate on your data models....
Senior Data Scientist,Classy,"San Francisco, CA",,We’re looking for a data scientist who is a self-starter and has experience driving their own data science project....
