position,company,location,salary,summary
DevOps – Data Architect,Ingram Micro,"Irvine, CA",,"Knowledge of AWS Data Stack using S3, EMR, Data Pipeline. Proven skill in data ETL (Extraction, Transformation and Load) - for extracting data from a specific..."
"Principal Programmer/Associate Director, Statistical Programming",Spectrum Pharmaceuticals Inc.,"Irvine, CA 92618",,Work with data management personnel to identify data issues. Perform data checks as needed to understand structure and content of data....
"Big Data Architect, Nexus",Blizzard Entertainment,"Irvine, CA",,"In this role, you will be working closely with a cross-functional group of grandmaster data ninjas featuring data engineers, data scientists, business analysts,..."
Postdoctoral Scientist (MRI research),CEDARS-SINAI,"Los Angeles, CA",,The Cedars-Sinai Biomedical Imaging Research Institute is seeking a Postdoctoral Scientist to join Dr. Design novel acquisition and reconstruction techniques to...
Senior Business Analyst,ZestFinance,"Los Angeles, CA",,Work closely with a team of data scientists to build machine learning models against specific business objectives....
"Statistical Data Analyst (R, Excel, VBA)",Jobspring Partners,"Irvine, CA","$60,000 - $90,000 a year","3+ years’ data analysis, data science, etc. Master’s degree or higher in a math-driven field like Statistics, Data Science, Business Intelligence, etc...."
Finance Manager - Global Auto,J.D. Power,"Costa Mesa, CA",,"Our scientists, Ph.D. Demonstratedexperience with a Multi-Dimensional Online Analytical Processing data cubesystem (e.g...."
Lab Engineer,Physical Optics,"Torrance, CA",,Plan and execute laboratory experiments under the direction of Research Scientists and Project Managers....
Senior Embedded Engineer - Separations,SCIEX,"Brea, CA",,On significant and unique analysis of situations or data requiring an. SCIEX helps to improve the world we live in by enabling scientists and laboratory...
Senior Embedded Engineer - Separations,AB Sciex Pte,"Brea, CA",,Works on significant and unique analysis of situations or data requiring an evaluation of intangibles. SCIEX helps to improve the world we live in by enabling...
Research Scientist,EcoSense Lighting,"Los Angeles, CA 90017",,"We are seeking a Research Scientist with significant experience in machine learning, machine vision, natural language processing and spatial data...."
"Guidance, Navigation and Control Engineer",BOEING,"Seal Beach, CA 90740",,"Skilled scientists and thinkers. Systems engineering for integration of vehicle systems, test data. Candidate will support experiment integration and..."
Research Scientist,EcoSense Lighting,"Los Angeles, CA 90017",,"We are seeking a Research Scientist with significant experience in machine learning, machine vision, natural language processing and spatial data...."
Cloud Applications Architect,Beckman Coulter - Diagnostics,"Brea, CA","Estimated salary: $119,000 - $152,000 a year",Designs data integrity protocols to prevent data entry errors to ensure data quality. Scientists use our life science research instruments to study complex...
Optical Engineer,Physical Optics,"Torrance, CA",,"The successful candidate should be eager to work in a very dynamic, fast-paced research and development setting with a number of Ph.D.-level engineers and..."
"Product Manager, Performance",Snap Inc.,"Los Angeles, CA",,"Partner with a world-class team of designers, engineers, data scientists, and user researchers to identify and deliver on growth opportunities through analysis..."
"Pharmaceutical Sales Specialist- Hospital Cardiovascular- Los Angeles, CA",AstraZeneca,"Los Angeles, CA",,"Experience working with Medical Information Scientists (MIS). You will provide timely and administrative management of work hours, sales data, customer..."
"Manager, Podium/Publications – Transcatheter Heart Valve",Edwards Lifesciences,"Irvine, CA 92614",,"Perform all duties required in the clinical research which includes data mining, compiling, analyzing and summarizing data from all applicable sources...."
Senior Software Engineer (Senior UI/UX Engineer),Beckman Coulter - Diagnostics,"Brea, CA",,"Scientists use our life science research. Scientists, supplying critical information for improving patient health and...."
Lead Quality Engineer,SCIEX,"Brea, CA",,"O Expert data analytics and interpretation skills and experience. O Own and drive Separations CDT&R and QA daily management (i.e., CDT&R Weekly Update, CDT&R..."
Lead Quality Engineer,AB Sciex Pte,"Brea, CA",,"O Expert data analytics and interpretation skills and experience. O Own and drive Separations CDT&R and QA daily management (i.e., CDT&R Weekly Update, CDT&R..."
"Statistical Data Analyst (R, Excel, VBA)",Jobspring Partners,"Irvine, CA","$60,000 - $90,000 a year","3+ years’ data analysis, data science, etc. Master’s degree or higher in a math-driven field like Statistics, Data Science, Business Intelligence, etc...."
Clinical Lab Scientist - Microbiology - Laboratory,Adventist Health White Memorial,"Los Angeles, CA 90079",,"Ability to retrieve, communicate and present data and information both verbally and in writing required. Bachelors degree is preferred...."
Senior Quality Assurance Analyst – IVD/Medical Device Design Control,Beckman Coulter - Diagnostics,"Brea, CA",,Strong skills in problem solving and in-depth data analysis on products and processes. Scientists use our life science research instruments to study complex...
Account Relationship Manager,CDK Global,"Los Angeles, CA",,"From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career...."
Buyer II,Physical Optics,"Torrance, CA",,"Analyze current orders, historical data, and other records to determine the best source. Applicants will receive fair and impartial consideration without regard..."
Scientific Writer I,Public Health Institute,"Monrovia, CA 91016",,Assists the Research Coordinator in the development of the Data and Specimen Submission Schedule to ensure the specific requirements of the protocols as...
Cloud Applications Architect,Beckman Coulter - Diagnostics,"Brea, CA",,Designs data integrity protocols to prevent data entry errors to ensure data quality. Scientists use our life science research instruments to study complex...
SUPERVISING CLINICAL LABORATORY SCIENTIST III,Los Angeles County Department of Human Resources,"Los Angeles, CA","$86,020 - $112,824 a year",Evaluates the performance of subordinate Supervising Clinical Laboratory Scientists and reviews their evaluations of clinical laboratory scientists and...
"Post-Doc, Urban Nature Research Center",L.A. COUNTY MUSEUM NH,"Los Angeles, CA",,Collaborate with other UNRC scientists to write competitive grant proposals; Conduct large-scale statistical analyses using data from weather stations and...
Principal Software Engineer,Microsoft,"Aliso Viejo, CA",,"Loading, querying and managing petabytes of data in data warehouses will become a mainstream scenario. Data scientists, analysts who are sophisticated users, as..."
Senior Project Manager Data Analytics Systems,Southern California Edison,"Rosemead, CA",,"In-depth understanding of data analytics, data engineering, and data management processes. Develop procedures and data pipelines to extract and prepare large..."
"Manager, Podium/Publications – Transcatheter Heart Valve",Edwards Lifesciences,"Irvine, CA 92614",,"Perform all duties required in the clinical research which includes data mining, compiling, analyzing and summarizing data from all applicable sources...."
Senior Software Engineer (Senior UI/UX Engineer),Beckman Coulter - Diagnostics,"Brea, CA",,"Scientists use our life science research. Scientists, supplying critical information for improving patient health and...."
Lead Quality Engineer,SCIEX,"Brea, CA",,"O Expert data analytics and interpretation skills and experience. O Own and drive Separations CDT&R and QA daily management (i.e., CDT&R Weekly Update, CDT&R..."
Lead Quality Engineer,AB Sciex Pte,"Brea, CA",,"O Expert data analytics and interpretation skills and experience. O Own and drive Separations CDT&R and QA daily management (i.e., CDT&R Weekly Update, CDT&R..."
Data Scientist,AVID Technical Resources,"Los Angeles, CA",,"Looking for an experienced Data Scientist, ideally from a tech/software focused environment. Experience and interest in starting out as the sole data scientist..."
Data Scientist,VincentBenjamin,"Los Angeles, CA",,"3 years+ experience as Data Scientist working on visualization, data analysis and Machine Learning projects...."
"Senior Analyst, Real Estate Research",ARA | American Realty Advisors,"Los Angeles, CA",,Demonstrated ability to aggregate and stratify large quantities of data and the capability to distil information into a concise presentation format....
Project Scientist,CEDARS-SINAI,"Los Angeles, CA",,"Analyzes, interprets, summarizes and compiles data. Working independently but in close cooperation and in consultation with the Principal Investigator and other..."
Indirect Procurement Category Manager,Beckman Coulter - Diagnostics,"Brea, CA",,"Gather and analyze spend and price data, identifying opportunities for negotiations based on company data. Establish supplier performance data requirements...."
Staff Scientist - Infectious and Inflammatory Diseases,Sanford Burnham Prebys Medical Discovery Institute,"Los Angeles, CA",,"Position is a fully supported non-tenure track position with the responsibility of leading a team of scientists, while retaining the ability to conduct..."
Senior Project Manager Data Analytics Systems,Southern California Edison,"Rosemead, CA",,"In-depth understanding of data analytics, data engineering, and data management processes. Develop procedures and data pipelines to extract and prepare large..."
Staff Scientist - Infectious and Inflammatory Diseases,Sanford Burnham Prebys Medical Discovery Institute,"Los Angeles, CA",,"Position is a fully supported non-tenure track position with the responsibility of leading a team of scientists, while retaining the ability to conduct..."
Senior Biostatistician I,CEDARS-SINAI,"Los Angeles, CA",,"This may include advice on the design of questionnaires to ease data entry, designing of data screens, documentation, data formats, data dictionary, custom data..."
Environmental Site Assessment and Remediation Staff Professional,Kleinfelder,"Los Angeles, CA",,"Analyzing and interpreting analytical data, and. We are engineers, scientists, and construction professionals providing solutions that improve our clients’..."
Clinical Laboratory Scientist PT VARIBLE,Garfield Medical Center,"Monterey Park, CA",,"CLS assumes responsibility for the accuracy of results and the appropriate documentation of patient, quality control, and maintenance data...."
Principal Engineer,ZestFinance,"Los Angeles, CA",,"Mentoring and pairing effectively with other developers and data scientists to deliver high-quality code, code reviews...."
MRI Coordinator,UCLA HEALTH,"Los Angeles, CA",,"Data management and collection. Condense data and make plots using MS Excel. Project scientist, and laboratory staff, and administrative offices...."
Sr Transportation Planner,HNTB Corporation,"Los Angeles, CA",,"Coordination of data be gathered for environmental, community, and/or human impact studies. Supervise other planners and scientists in preparation of studies..."
Applications Developer,California Institute of Technology,"Pasadena, CA 91125",,Experience in research computing or data science would be advantageous. The Developer has the opportunity to collaborate with librarians in the provision of...
Data Scientist,AVID Technical Resources,"Los Angeles, CA",,"Looking for an experienced Data Scientist, ideally from a tech/software focused environment. Experience and interest in starting out as the sole data scientist..."
Director - Automotive Consulting,J.D. Power,"Costa Mesa, CA",,"Our scientists, Ph.D. Present data and findings). Outstanding analytical/problem solving and data analysis skills (ability to see the story through the data)...."
Sr Transportation Planner,HNTB Corporation,"Los Angeles, CA",,"Coordination of data be gathered for environmental, community, and/or human impact studies. Supervise other planners and scientists in preparation of studies..."
CLINICAL LABORATORY SCIENTIST I (Blood Bank),Los Angeles County Department of Human Resources,"Los Angeles, CA","$7,046 a month","Enters test results, quality control and improvement data. Six (6) months experience as a Clinical Laboratory Scientist in an approved laboratory*...."
CLINICAL LABORATORY SCIENTIST I (North County),Los Angeles County Department of Human Resources,"Los Angeles, CA","$5,988 - $6,322 a month","Enters test results, quality control and improvement data. Clinical Laboratory Scientist license issued by the State of California Deparment of Health Services...."
Device Design Scientist,Emcore,"Alhambra, CA 91803",,Device modeling and simulation as well as data analysis. EMCORE Corporation is seeking to fill the position of Device Design Scientist at our Wafer Fab facility...
Field Scientist - California Site Surveillance Technician (CSST),Terracon,"Tustin, CA",,"Experienced in evaluating, and synthesizing complex laboratory and field data, and assembly in written reports...."
Sr. Manufacturing Scientist,Shire Pharmaceuticals,"Los Angeles, CA 90079",,"Excellent ability to analyze and interpret scientific, and statistical data and draw appropriate conclusions. This position reports to the Head of Manufacturing..."
Scientist (Software),Physical Optics,"Torrance, CA",,"RESEARCH (SOFTWARE) SCIENTIST. The ideal candidate should have deep learning, machine learning, statistical data analysis, or cyber security experience..."
Senior Project Manager Data Analytics Systems (MPP2),Edison International,"Rosemead, CA",,"In-depth understanding of data analytics, data engineering, and data management processes. Develop procedures and data pipelines to extract and prepare large..."
"Director, Digital Strategy",Saatchi & Saatchi LA,"Torrance, CA",,"Armed with consumer insights and data, you are a vital partner to creatives, experience designers, content strategists, data scientists, analysts, and..."
Strategy Engagement Manager,ZestFinance,"Los Angeles, CA",,Manage a team of data scientists & analysts building machine learning models to demonstrate the technology’s business value....
Water Resources Certified Professional,INTERA,"Los Angeles, CA",,"Interpretation of soil and groundwater data. Analyzing aerial photographs, well logs, and other data sources...."
Associate Director - Translational Science,Atara Biotherapeutics,"Los Angeles, CA",,"Experience effectively presenting and conveying scientific data internally. The Associate Director - Translational Science, acts as a semi-independent Scientist..."
Quality Improvement Coordinator II,Childrens Hospital Los Angeles,"Los Angeles, CA",,Master’s preferred and certification Clinical Laboratory Scientist and Certified Professional Healthcare Quality preferred....
Staff Research Associate,UCLA HEALTH,"Los Angeles, CA",,Analyses data (Medium to high complexity). Working skills in quantitative and qualitative data analysis. To provide advanced technical research skills and...
"Director, Product - Editorial",Taboola,"Los Angeles, CA",,"Own and execute the full cycle of product development – from conception, in depth data analysis and writing specs, through close work with R&D and data..."
Insights Manager,Riot Games,"Los Angeles, CA",,Your strength in crafting accessible narratives around data means stakeholders can easily access your thinking and findings....
"Clinical Lab Scientist, Part",Monterey Park Hospital,"Monterey Park, CA 91754",,A current California State Clinical Laboratory Scientist License and BLS required. He/she assumes responsibility for the accuracy of results and the appropriate...
Principal Scientist,BioPhase Solutions,"Orange County, CA",,"Identify new technologies, evaluate technical data and propose new benefit platforms. Review clinical data from ingredient suppliers/scientific journals,..."
Senior Chemical Compliance Specialist,Beckman Coulter - Diagnostics,"Brea, CA",,Ability to read technical drawings and Safety Data Sheets. Scientists use our life science research instruments to study complex biological problems including...
Mechanical Engineer,Physical Optics,"Torrance, CA",,"Applicants will receive fair and impartial consideration without regard to race, sex, color, religion, national origin, age, disability, veteran status, genetic..."
Staff Seismologist,California Institute of Technology,"Pasadena, CA 91125",,"Develop and implement new technologies for real-time earthquake data processing, and oversee earthquake data analysis activities...."
Data Scientist Sales Engineer,PeerSource,"Los Angeles, CA",,The Data Scientist will work closely with the company's sales team to define and deliver compelling product demonstrations taking advantage of data science...
CRO Laboratory Manager,Western University of Health Sciences,"Pomona, CA",,"Maintain data archives and security of all CRO documents, including data recording, collection, data documentation, audits and analysis of all data from animal..."
Postdoctoral Scientist (Retinal Degeneration),CEDARS-SINAI,"Los Angeles, CA",,"The incumbent may develop, adapt, and implement new research techniques and protocols and will analyze and interpret data...."
Postdoctoral Scientist (BFG),CEDARS-SINAI,"Los Angeles, CA",,"Basic bioinformatics data analysis skills for the analysis of next generation sequencing data, such as R, LINUX and programming languages (Python), pedigree..."
Postdoctoral Scientist (Immunology),CEDARS-SINAI,"Los Angeles, CA",," Analyzes, interprets, summarizes and compiles data. A postdoctoral scientist position is available in the laboratory of Jonathan Kaye, PhD...."
Postdoctoral Scientist (Tumor Immunology),CEDARS-SINAI,"Los Angeles, CA",,"Analyzes, interprets, summarizes and compiles data. The Cedars-Sinai Medical Center, Regenerative Medicine Institute is looking for a Postdoctoral Scientist to..."
Postdoctoral Scientist (Flow Cytometry),CEDARS-SINAI,"Los Angeles, CA",,Analyzes and interprets data. The Flow Cytometry Core of Cedars-Sinai looking for a Postdoctoral Scientist to join its team....
Post Doctoral Scientist,CEDARS-SINAI,"Los Angeles, CA",,"Analyzes and interprets data. The center has currently 4 faculty, 5 staff engaged in a wide range of statistical and bioinformatics research and collaborations..."
Postdoctoral Scientist (Flow Cytometry),CEDARS-SINAI,"Los Angeles, CA",,Analyzes and interprets data. The Flow Cytometry Core of Cedars-Sinai looking for a Postdoctoral Scientist to join its team....
Post Doctoral Scientist,CEDARS-SINAI,"Los Angeles, CA",,"Analyzes and interprets data. The center has currently 4 faculty, 5 staff engaged in a wide range of statistical and bioinformatics research and collaborations..."
"Clinical Lab Scientist, Part",Monterey Park Hospital,"Monterey Park, CA 91754",,A current California State Clinical Laboratory Scientist License and BLS required. He/she assumes responsibility for the accuracy of results and the appropriate...
Sr. Software Engineer,J.D. Power,"Costa Mesa, CA","Estimated salary: $113,000 - $144,000 a year","Our scientists, Ph.D. Fluent in data structures, algorithms, and asynchronous architectures. A successful candidate will be a hands-on developer with an..."
Staff Seismologist,California Institute of Technology,"Pasadena, CA 91125",,"Develop and implement new technologies for real-time earthquake data processing, and oversee earthquake data analysis activities...."
Water Quality Engineer,Exponent,"Irvine, CA 92618",,The ideal candidate for this position is an individual who solves complex data problems primarily through employing deep knowledge in some discipline related to...
User Experience Manager,USC,"Los Angeles, CA",,"Experience designing complex data visualization UIs a plus. Collaborate with management, scientists, designers and developers to ensure users’ needs are met and..."
Data Scientist Sales Engineer,PeerSource,"Los Angeles, CA",,The Data Scientist will work closely with the company's sales team to define and deliver compelling product demonstrations taking advantage of data science...
Air Quality Field Engineer/Scientist (Ontario),ERM,"Ontario, CA 91761",,"ERM is seeking a hands-on Air Quality Field Engineer or Scientist looking for a career opportunity based out of our Ontario, CA office...."
"MEDICAL TECHNOLOGIST, LABORATORY INFORMATION SYSTEMS",Los Angeles County Department of Human Resources,"Los Angeles, CA","$78,331 - $102,730 a year","Clinical Laboratory Scientist, Limited Clinical Laboratory Scientist, Clinical Microbiologist Scientist License, or Public Health Microbiologist Certificate..."
Principal Developer,Capital Group,"Los Angeles, CA 90071",,"Partner with investors, subject matter experts, and data scientists to develop new workflows and data sources, define technical architecture, and lead the..."
Water Quality Engineer,Exponent,"Irvine, CA 92618",,The ideal candidate for this position is an individual who solves complex data problems primarily through employing deep knowledge in some discipline related to...
Senior Informatics Technical Specialist,Beckman Coulter - Diagnostics,"Brea, CA",,Scientists use our life science. The Informatics Technical Specialist will be Beckman Coulter’s front-line contact with customers in delivering a software...
"BioWatch Laboratory Scientist - Los Angeles County, CA",Patricio Enterprises,"Bell, CA",,BIOWATCH LABORATORY SCIENTIST. Entering data owned by the state/local public health laboratory into computerized or computer-linked systems;...
Talent Acquisition Specialist,Physical Optics,"Torrance, CA",,"Level engineers and scientists developing novel solutions for the DoD, DOE, NASA, and other federal agencies. Use a variety of methods (including data mining of..."
"Director, New Product Development",Monster Energy,"Corona, CA 92882",,Project manage obsolescence of obsolete material with OPS and material master data to flag obsolete materials....
Senior Specialist Technical Customer Support,Beckman Coulter - Diagnostics,"Brea, CA",,Analyzes data to enhance customer satisfaction. Scientists use our life science research instruments to study complex biological problems including causes of...
Senior Specialist Customer Technical Support,Beckman Coulter - Diagnostics,"Brea, CA",,Collects and analyzes data to enhance customer satisfaction. Scientists use our life science research instruments to study complex biological problems including...
Laboratory Technician,Providence Health & Services,"Torrance, CA 90509",,"Perform a variety of procedures including venipuncture, skin puncture, specimen collection, specimen processing and distribution and the operation and..."
Water Resources Engineer,INTERA,"Los Angeles, CA",,"Interpretation of soil and groundwater data. Analyzing aerial photographs, well logs, and other data sources...."
Senior Analytics Architect & Data Engineer,Southern California Edison,"Rosemead, CA",,"Three or more years of experience with data preparation, data mining using large (big data) structured and unstructured datasets. Data Science and/or...."
Senior Analytics Architect & Data Engineer (ITS4),Edison International,"Rosemead, CA",,"Three or more years of experience with data preparation, data mining using large (big data) structured and unstructured datasets. Data Science and/or...."
Southwest Medical Science Liaison,InVentiv Health,"Los Angeles, CA",,"And act as the main point of contact for scientists and clinicians interested in requesting. Maintain thorough and up-to-date knowledge of disease state,..."
"Digital Media Planner, Media Sciences",Mullen,"Los Angeles, CA",,"Areas of responsibility include digital display, mobile, video, programmatic advertising, social media, and big data...."
Entry Level Manufacturing Engineer (Modeling & Simulation),BOEING,"Huntington Beach, CA 92647",,"Skilled scientists and thinkers. Analyze manufacturing process data to make recommendations for factory automation. Huntington Beach,California,United States...."
Senior Data Scientist,Link Consulting,"Costa Mesa, CA 92626",,"Deep Learning Neural Networks, Convolutional Neural Networks (CNN) and LSTM’SWorking knowledge of Random Forests, Support Vector Machines, Gradient Boosted..."
Senior Software Engineer,ZestFinance,"Los Angeles, CA",,"Mentoring and pairing effectively with other developers and data scientists to deliver high-quality code, code reviews...."
Staff Environmental Engineer/Scientist,Tetra Tech,"Pasadena, CA 91107",,"Prepare data tables for reports and evaluate data against state and federal regulatory criteria. Tetra Tech is a leading provider of consulting, engineering,..."
"BioWatch Lead Biological Scientist - Los Angeles Cpunty, CA",Patricio Enterprises,"Bell, CA",,BIOWATCH LEAD BIOLOGICAL SCIENTIST. Entering data owned by the state/local public health laboratory into computerized or computer-linked systems;...
Senior Product Manager,The Boston Consulting Group,"Los Angeles, CA",,Collaborate with BCG data scientists and analytics experts to bring “best of breed” solutions to bear in the product solution....
Chemical Hygiene Officer,MUSEUM ASSOCIATES,"Los Angeles, CA",,"Light, dust, temperature, %RH, vibration) in Museum gallery spaces and prepare reports of these data; Reporting to the Senior Conservation Scientist, the..."
"Manager, Biopharmaceutical Development",BioPhase Solutions,"Orange County, CA",,"Supervise, train, and assign training for a group of chemists, scientists, and/or technicians. Write protocols, scientific reports, and other technical..."
"Clinical Lab Scientist, Per Diem, Variable",Monterey Park Hospital,"Monterey Park, CA 91754",,A current and valid California State Clinical Laboratory Scientist License is required. He/she assumes responsibility for the accuracy of results and the...
"Sr Specialist, Data Scientist LH",KPMG,"Irvine, CA 92618",,"KPMG is currently seeking a Senior Associate, Data Scientist - Optimization, to join our Advanced Data and Analytics Organization...."
"Mid-Level Environmental Engineer, Scientist, Geologist or Hydrogeologist","Rincon Consultants, Inc.","Los Angeles, CA",,"Evaluate, analyze, and synthesize technical data relative to project-specific goals. Is a highly qualified professional consulting firm comprised of..."
Cultural Resources Project Manager,"Rincon Consultants, Inc.","Los Angeles, CA",,The candidate should have experience with Trimble and/or Garmin GPS data collection. Is a highly qualified professional consulting firm comprised of cultural...
"Director, Biostatistics, Early Clinical Development",Pfizer,"Los Angeles, CA",,"Collaborate with various scientists in the design, analysis and reporting of laboratory and early clinical studies (typically through Phase II)...."
Postdoctoral Scholar in the Center for the Neurobiology of Learning and Memory,The Regents of the University of California,"Irvine, CA",,"Numerous opportunities for exploration and the development of creative data science approaches are available. In addition to working on new projects, there are..."
"Field Medical Scientist (FMS) - Oncology NM, AZ, SoCA, HI",Bristol-Myers Squibb,"Los Angeles, CA",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Translating scientific or clinical data into an understandable..."
"Senior Consultant, Advanced Analytics",SwitchLane Inc.,"Los Angeles, CA 90011",,"Over all experience of 5 to 6 yrs with at least 3 to 4 years of hands on experience in running data analytics projectsKnowledge of data conversion strategy,..."
"Director, Statistical Programming - Transcatheter Mitral & Tricuspid Therapies",Edwards Lifesciences,"Irvine, CA 92614",,Plan and direct strategic activities including prioritizing and selecting appropriate projects with overall responsibility for meeting business objectives...
RESEARCH SUPPORT ANALYST - Only current state staff on - campus employees may apply,"California State University, Los Angeles","Los Angeles, CA","$3,897 - $6,453 a month","The incumbent will monitor and review timelines, develop training material, review applications, run training sessions, and gather IRB data for audits/reports...."
"2018 Information Technology (IT) – Customer Service (CS) Re-Platform Internship (Computer Science, Data Analytics, Stats, Computer Engineering)",Edison International,"Rosemead, CA",,"Define data requirements for analytics use cases, plan data acquisition, facilitating data merging and transformation in preparation for analysis, assist..."
Art Director,Wunderman,"Irvine, CA",,"Headquartered in New York, we have 9,200 creatives, data scientists, strategists and technologists in 200 offices in 70 markets...."
Sr. Art Director,Wunderman,"Irvine, CA",,"Headquartered in New York, we have 9,200 creatives, data scientists, strategists and technologists in 200 offices in 70 markets...."
Project Scientist/Nurse Practitioner or Physician Assistant,The Regents of the University of California,"Irvine, CA","Estimated salary: $91,000 - $116,000 a year","Previous experience with electronic medical records, clinical trials management software, and electronic data capture systems is preferred...."
"Medical Scientist/Sr. Medical Scientist – Oncology/Hematology - East (ON, QC, Atlantic Canada) – Canada",Gilead Sciences,"Ontario, CA",,"Develops and presents complex scientific and clinical data related to Gilead products. We have the following, exciting field-based Medical Scientist (MS)..."
Data Scientist - Targeting,Acorns,"Irvine, CA",,Data Scientist - Targeting | Acorns. Invent and fast iterate on novel solutions to challenging data related problems....
Research Analyst,Pacific Precision Metals,"Anaheim, CA",,Attention to detail â€“ data is precise.Â Data analysis is revealing.Â The ideal candidate must be proficient at the analytics as well as data retrieval....
Statistical Analyst,NeoMedix Corporation,"Tustin, CA 92780",,Statistical basic data collection and some elementary analysis. Qualifications and Skills*....
Statistical Analyst,NeoMedix Corporation,"Tustin, CA 92780",,Statistical basic data collection and some elementary analysis. Qualifications and Skills*....
Data Scientist - Consumer Financial Wellness,Acorns,"Irvine, CA",,Data Scientist - Consumer Financial Wellness | Acorns. Invent and fast iterate on novel solutions to challenging data related problems....
Data Scientist - Tech Start up,Next Trucking,"Los Angeles, CA",,We are looking for a motivated Data Scientist to help make a significant impact on the growth and future of the Next Trucking product....
Data Scientist,HIRECLOUT,"Santa Ana, CA",,"Senior Data Scientist. Game changing AI Technology company seeks Senior Data Scientist. This is an opportunity to work with unstructured data from audio, video,..."
Senior Software Engineer (Data),Acorns,"Irvine, CA","Estimated salary: $132,000 - $168,000 a year",Extract and Integrate data from various heterogeneous data sources. Assist data scientist to integrate machine learning algorithms into a production environment...
Data Scientist Intern at a fun-loving financial service startup,Camino Financial,"Los Angeles, CA","Estimated salary: $115,000 - $146,000 a year",Finger-tippiness with data:. The Data Scientist intern will utilize advanced analytics and predictive models to build the organization’s understanding of...
Senior Data Scientist,CareerMonks,"Los Angeles, CA","$120,000 - $170,000 a year","Qualifications: * Ph.D. degree in Computer Science, Statistics or related discipline, plus 2-4 years of relevant post-PhD work experience; * In lieu of a Ph.D...."
Senior Laboratory Analyst,Labs-Mart LLC.,"Anaheim, CA","$66,000 - $72,000 a year","Managing and interpreting analytical data. The Senior Scientist will supervise analysts, troubleshoot HPLC and GC instruments, and work closely with management..."
Customer Advocacy Coordinator,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Sales Operations Analyst,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Technical Support Associate (Shift Monday-Friday 1:00 p.m. - 9:30 p.m.),MDxHealth Inc.,"Irvine, CA 92618",,Compiles QC data for commercial assays performed in the clinical lab with the oversight of the Technical Support Specialist and Quality Systems....
Clinical Laboratory Scientist Assistant,PCL Inc.,"Huntington Beach, CA",$15 - $25 an hour,"Assist microbiologist in quality assurance data entry. Clinical laboratory assistance needed in Huntington Beach, CA...."
Research Analyst,DENSO TEN AMERICA Limited,"Torrance, CA",,"Data analysis program skills are essential. Ability to define problems, collect data, establish facts, and draw valid...."
Data Scientist,Embtel Inc,"Los Angeles, CA","$150,000 - $170,000 a year","* Job Description:  * Ph.D. degree in Computer Science, Statistics or related discipline, plus 2-4 years ofrelevant post-PhD work experience * In lieu of..."
Technical Support Associate,MDxHealth Inc.,"Irvine, CA 92618",,Compiles QC data for commercial assays performed in the clinical lab with the oversight of the Technical Support Specialist and Quality Systems....
Research Analyst,MDRC,"Los Angeles, CA",,"Disseminate results to policymakers, practitioners, and social scientists. Travel to research sites to work with staff and to collect and analyze quantitative..."
Statistical Analysis System-(SAS)/Developer,TSS Inc,"Los Angeles, CA",,"Build SAS data sets from database. Validate the programmed analysis data sets, tables, listing and figures. Develop SAS macros, templates and utilities for data..."
Senior Data Scientist,Honey,"Los Angeles, CA",,Helping mentor more junior data scientists on the team. We are looking for data scientists who love distributed systems and are motivated by the challenge of...
Data Scientist,"Avalon People, Inc","Los Angeles, CA",,"Data Scientist 2-3 years of experience. Data Scientist will need the ability to quickly parse through large datasets, and provide end-to-end analyses...."
Investigations & Research Analyst,Gavin de Becker & Associates,"Los Angeles, CA",,Mission & Service Gavin de Becker & Associates is a dynamic security firm innovating threat assessment and public figure protection. Our mission aims to...
Senior Data Engineer,Clutter,"Los Angeles, CA",,"We are looking for a Senior Data Engineer to build our data pipelines, reliably move data across systems, and build the tools to empower our Analysts and Data..."
"Senior Consultant, Advanced Analytics",fractalanalytics,"Los Angeles, CA",,"Knowledge of data conversion strategy, capturing data, creating source to target definitions for ETL/ data flow process, data quality and data base management...."
Advertising Research Analyst,Gravity Brands,"Los Angeles, CA",,"Gravity Brands combines marketing and cutting edge technology and automation to bring innovative consumer products to a wide consumer base. In only 3 years,..."
Renewals Specialist,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Formulations Senior Scientist,Nitto Avecia Pharma Services,"Irvine, CA",,"Review, maintain and analyze the collected stability data. Perform statistical analysis to extrapolate and predict drug substance retest date and drug product..."
Market Research Analyst,Test Rite Products Corp,"Ontario, CA",,"Interpret data, formulate reports and make recommendations. Evaluate program methodology and key data to ensure that data on the releases are accurate and the..."
Billing Specialist,"Alteryx, Inc.","Irvine, CA 92612",,"A lteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
