position,company,location,salary,summary
Chief Statistician,Health & Human Services Comm,"Austin, TX","$9,316 - $12,536 a month","Ensures data integrity, by overseeing the aggregation, testing and evaluation of all data used in the IG statistical sampling and extrapolation process, which..."
Administrative Assistant,HDR,"Round Rock, TX 78681",,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists...."
Data Scientist II: Revenue Management,HomeAway,"Austin, TX",,Assist others with data discovery and data preparation phase. We are looking for excellent Data Scientists to join our growing 20+ strong team....
Software Engineer,Cray,"Austin, TX 78730",,"CRAY) provides innovative systems and solutions enabling scientists and engineers in industry, academia and government to meet existing and future simulation..."
"Scientist III Bioinformatics, AgriBusiness",Thermo Fisher Scientific,"Austin, TX 73344",,The scientist will utilize and assist in the development of analysis pipelines for automating the design of custom genotyping panels and for analyzing GBS data....
Engineering Scientist - Geophysicist,University of Texas at Austin,"Austin, TX","$6,250 - $10,833 a month","Process and analyze ocean survey data. Provide at-sea support for shipboard data collection efforts. Background in marine geology, oceanographic survey planning..."
Research Engineering/ Scientist Associate I,University of Texas at Austin,"Austin, TX","$2,834 a month","Perform nerve repairs with a variety of conventional and experimental techniques under development in the lab, participate in the collection and curation of..."
Engineering Scientist Associate - Software Design Engineering Associate,University of Texas at Austin,"Austin, TX","$5,400 - $6,500 a month","Create supporting documentation for software and systems Participate in data collection exercises, data management and analysis...."
Planner or Planner Sr (Statistician),Travis County,"Austin, TX","$48,531 - $62,254 a year","Modern planning research methods, data collection and analysis. Information science with a focus on data analysis and management...."
Software Engineer (BS - NG) for 2018,National Instruments,"Austin, TX",,"The software you create will be used by scientist, engineers, and other technical professionals to build systems that interact with the real world using..."
Software Engineer (MS – NG) for 2018,National Instruments,"Austin, TX",,"The software you create will be used by scientist, engineers, and other technical professionals to build systems that interact with the real world using..."
Software Engineer (BS - NG) for 2018,National instrument,"Austin, TX",,"The software you create will be used by scientist, engineers, and other technical professionals to build systems that interact with the real world using..."
Software Engineer (MS – NG) for 2018,National instrument,"Austin, TX",,"The software you create will be used by scientist, engineers, and other technical professionals to build systems that interact with the real world using..."
"Research Staff Member, AI Reasoning",IBM,"Austin, TX 73344",,"We love data and scalability:. Experience analyzing large scale data from a variety of sources. Our Lab is a place where scientists, professors, and students..."
Research Engineering/ Scientist Assistant,University of Texas at Austin,"Austin, TX","$1,932 - $3,000 a month","Proficiency with excel and data management analysis. This includes behavioral testing, building of any needed supplies, simple computer programming, entering..."
"Associate Structural Engineer - Austin, TX","Wiss, Janney, Elstner Associates","Austin, TX",,"Organizes field data to facilitate analysis and problem solving. Ability to record data clearly and write passages for reports, letters, etc...."
Senior Research Analyst,IHS Markit,"Austin, TX",,"Illustrate key data graphically. Analyse data and prepare report. Assemble, structure & analyse all data collected...."
Temporary Environmental Scientist Senior,City of Austin,"Austin, TX 78702 (Rosewood area)",,"Interpret water quality, flow and biological data. Organize and prepare reports and memos based on data evaluation...."
Software Engineer - Client Side,SparkCognition,"Austin, TX 78759 (Arboretum area)",,Ability to work effectively with cross-functional teams with engineers and data scientists. The DeepArmor team is looking for a software engineer with strong...
Research Software Engineer - Artificial Intelligence,IBM,"Austin, TX 73344",,"We love data and scalability:. Experience analyzing large scale data from a variety of sources. Our Lab is a place where scientists, professors, and students..."
Temporary Environmental Scientist Senior,City of Austin,"Austin, TX 78702 (Rosewood area)",,"Interpret water quality, flow and biological data. Organize and prepare reports and memos based on data evaluation...."
Risk Program Analyst,CDK Global,"Austin, TX",,"From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career...."
2018 Sr. Cognitive /AI/ Machine Learning Software Developer Internship,IBM,"Austin, TX 73344",,"You will create and maintain machine learning models with a focus on big data. You thrive on collaboration, working side by side with engineers and scientists..."
Sr. Horticulture Scientist,Fluence Bioengineering,"Austin, TX",,"Senior Horticulture Scientist. The Senior Horticulture Scientist will have experience with horticulture lighting, commercial crop production, managing..."
CAE ENGINEER,General Motors,"Austin, TX",,"Understanding of data workflow and analytics software (R, Matlab). PLEASE ONLY APPLY IF YOU DO NOT NEED SPONSORSHIP TO WORK IN THE UNITED STATES NOW OR IN THE..."
Data Analyst - Criminal Justice Data Analysis,Legislative Budget Board,"Austin, TX","$37,500 a year","Collect, organize, and assess data for accuracy; Two years of progressively responsible full-time work experience in data collection, analysis, and error..."
Research Engineering/ Scientist Assistant - Research Technician,University of Texas at Austin,"Austin, TX","$2,083 a month","Purpose In the Dept. of Chemical Engineering, to provide research support on engineering of antibodies and conduct research tasks related to externally..."
Quality Principal Engineer (17000VAC),DELL,"Austin, TX",,"The Business Analytics Developer functions as solutions architect, database developer, data scientist, and web developer...."
Principal Software Engineer,Micron,"Austin, TX",,"Working knowledge of fundamental Computer Science algorithms and data structures. The Micron Storage Solutions Center in Austin, Texas, is looking for a few..."
Data Scientist,Diverse Lynx,"Austin, TX",,"Python, GCP, AWS, Calculus, Big Data, Big Query, BigTable, Machine Learning / Artificial Intelligence. This web page contains privileged and confidential..."
