position,company,location,salary,summary
Formulation Scientist,Solvay,"Anaheim, CA",,Design of experiments and use statistical tools to analyze data. This is an exceptional opportunity to work within our highly valued Composite Materials Global...
Artificial Intelligence & Data Scientist,Twentieth Century Fox,"Los Angeles, CA",,"1-3+ years of experience as data scientist. Experience in data ingestion, data cleaning, prototyping, bringing prototypes to production, product design, setting..."
Quality Improvement Coordinator II,Childrens Hospital Los Angeles,"Los Angeles, CA",,Master’s preferred and certification Clinical Laboratory Scientist and Certified Professional Healthcare Quality preferred....
DSP Subsystems/Algorithm Engineer,BOEING,"El Segundo, CA 90245",,Skilled scientists and thinkers. Experience with performance characteristics of analog electronics or data converters (ADCs / DACs)....
Information Assurance Specialist,The Aerospace Corporation,"El Segundo, CA 90245",,Our state-of-the-art laboratory facilities are staffed by some of the leading scientists in the world. Maintains information and data regarding end-user issues...
Technical Proposal Writer,Physical Optics,"Torrance, CA",,The individual will work closely with a world-class team of engineers and scientists in preparing formal responses to bid/proposal requests from our government...
Manufacturing Scientist,Shire Pharmaceuticals,"Los Angeles, CA 90079",,"Utilize robust statistical analysis to draw appropriate conclusions from the data. Support event investigations, regulatory filings, and daily operations in the..."
Microelectronics Undergraduate Intern Researcher,The Aerospace Corporation,"El Segundo, CA 90245",,Analyze data collected during experiments and collaborate in authoring of reports for our customers. Our state-of-the-art laboratory facilities are staffed by...
Expert,The Boston Consulting Group,"Los Angeles, CA",,"Experience with Big Data and Fast Data (i.e.:. Experience with big data environments a plus:. Proven deep expertise in the fields of machine learning, big data,..."
Machine Learning Using R Instructor,UCLA Extension,"Los Angeles, CA","$2,650 a month","Course disciplines cybersecurity, data science and applications programming subject areas. This field is made possible due to the rapid and simultaneous..."
Computer Vision Engineer,NeoHire South,"Santa Monica, CA",,Computer Vision Scientist. Excellent data visualization skills. Experience of working with video data sets; Genius Sports is seeking a computer vision expert...
