position,company,location,salary,summary
Head of Data Science,FabFitFun,"Los Angeles, CA",,"Solid understanding of the Data Scientist project lifecycle processes including:. Continuously refine the set of priorities for a team of Data Scientists, Data..."
Data Scientist,Chef'd,"El Segundo, CA 90245",,"Data concepts (streaming, data modeling, data structures) a plus. Chef’d is looking for a data scientist to join the growing data team at Chef'd HQ in El..."
"Scientist I, R&D",Thermo Fisher Scientific,"Canoga Park, CA 91304",,"Scientist I, Research & Development. General laboratory and office environment, prolonged standing/walking and sitting positions are sometimes required for..."
Data Infrastructure Engineer,"TrueCar, Inc.","Santa Monica, CA",,"Work with software engineers, data engineers, data scientists, and infrastructure engineers (DevOps) to help define, build, optimize, and support the..."
Senior Data Scientist,The Aerospace Corporation,"El Segundo, CA 90245",,"Experience with complex data manipulation including data parsing, data extraction, and filtering. Hands on experience with data exploration toolsets such as:...."
Research Associate I (cancer and immunology),Sanford Burnham Prebys Medical Discovery Institute,"Los Angeles, CA",,"Work with a team of scientists to plan, execute and interpret protein production protocols, biophysical experiments, use of software to use structural data to..."
Artificial Intelligence & Data Scientist,Twentieth Century Fox,"Los Angeles, CA",,"1-3+ years of experience as data scientist. Experience in data ingestion, data cleaning, prototyping, bringing prototypes to production, product design, setting..."
Artificial Intelligence & Data Scientist,Twentieth Century Fox,"Los Angeles, CA",,"1-3+ years of experience as data scientist. Experience in data ingestion, data cleaning, prototyping, bringing prototypes to production, product design, setting..."
"Data Scientist, Revenue Analytics",Snap Inc.,"Los Angeles, CA",,"We’re looking for a Data Scientist to join Team Snapchat! Apply your expertise in quantitative analysis, data mining, and presenting data to identify and convey..."
Administrative Assistant/Receptionist,HDR,"Los Angeles, CA 90017",,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists...."
Research Bioinformatician I,CEDARS-SINAI,"Los Angeles, CA",,"Manages data including loading and querying data from database systems, downloading genomic data from public repositories, and transforming data to the..."
Media & Entertainment Analytics Sector Lead,Capgemini,"Burbank, CA",,Experience building scalable data pipelines and with data engineering/ feature engineering. 10+ years professional work experience as a data scientist or on...
Data Scientist,The Aerospace Corporation,"El Segundo, CA 90245",,"Experience in collecting data from/exposing data to various data sources and services (API, XML, JSON, etc…)...."
"Manager, Data Analysis/Reporting - Home Entertainment",Sony Pictures Entertainment Inc.,"Culver City, CA 90232",,"Manager, Data Analysis/Reporting - Home Entertainment. Improve efficiency of data ingestion and data blending from various disparate sources leveraging SQL, VBA..."
Data Scientist / Data Analyst,Hyperloop One,"Los Angeles, CA",,"The Data Scientist / Data Analyst will be part of Machine Intelligence & Analytics Group, within the Software Engineering Division...."
Data Scientist - Credit/Risk,Tala,"Santa Monica, CA",,"We need a Data Scientist interested in solving one of the world's largest problems:. Our Data Scientist work directly with Credit, Engineering, and Data Teams..."
Research Assistant Professor (Bioinformatician),USC,"Los Angeles, CA",,Proficiency in large-scale genomic data analysis and a good understanding of biological systems are required....
Administrative Assistant/Receptionist,HDR,"Los Angeles, CA 90017",,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists...."
